self_BFI_1,self_BFI_2,self_BFI_3,self_BFI_4,self_BFI_5,self_BFI_6,self_BFI_7,self_BFI_8,self_BFI_9,self_BFI_10,self_BFI_11,self_BFI_12,self_BFI_13,self_BFI_14,self_BFI_15,self_BFI_16,self_BFI_17,self_BFI_18,self_BFI_19,self_BFI_20,self_BFI_21,self_BFI_22,self_BFI_23,self_BFI_24,self_BFI_25,self_BFI_26,self_BFI_27,self_BFI_28,self_BFI_29,self_BFI_30,self_BFI_31,self_BFI_32,self_BFI_33,self_BFI_34,self_BFI_35,self_BFI_36,self_BFI_37,self_BFI_38,self_BFI_39,self_BFI_40,self_BFI_41,self_BFI_42,self_BFI_43,self_BFI_44,self_BFI_45,self_BFI_46,self_BFI_47,self_BFI_48,self_BFI_49,self_BFI_50,self_BFI_51,self_BFI_52,self_BFI_53,self_BFI_54,self_BFI_55,self_BFI_56,self_BFI_57,self_BFI_58,self_BFI_59,self_BFI_60,self_condition,self_Part_ID,self_BRF_1_1,self_BRF_2_1,self_BRF_3,self_BRF_4,self_BRF_4_1,self_BRF_4_2,self_BRF_5,self_BRF_6,self_IR_1,self_IR_2,self_IR_3,self_IR_4,self_IR_5,self_IR_6,self_IR_7,self_IR_8,self_IR_9,self_IR_10,self_IR_11,self_IR_12,self_MIRW_1,self_MIRW_2,self_V_Q1,self_DB_1,self_DB_2,self_DB_3,self_DB_4,self_DB_5,self_DB_6,self_GLTEQ_1,self_GLTEQ_2,self_GLTEQ_3,self_RB_1,self_RB_2,self_RB_3,self_RB_4,self_RB_5,self_RB_2_1,self_RB_2_2,self_RB_3.1,self_RB_4.1,self_PATH_1.1_1,self_PATH_1.1_2,self_PATH_1.1_3,self_PATH_1.1_4,self_PATH_1.1_5,self_PATH_1.1_6,self_PATH_1.1_7,self_PATH_1.1_8,self_PATH_1.1_9,self_PATH_1.1_10,self_CA_1.7.1_1,self_CA_1.7.1_2,self_CA_1.7.1_3,self_CA_1.7.1_4,self_CA_1.7.1_5,self_CA_1.7.1_6,self_CA_1.7.1_7,self_CA_8,self_D_1,self_D_2,self_D_3,self_D_3_7_TEXT,self_D_4,self_D_5,self_D_6,self_D_7_1,self_peer.rating,self_ext_total,self_agr_total,self_con_total,self_neu_total,self_ope_total
2,5,2,5,5,2,5,2,4,5,4,4,4,4,4,2,1,2,4,5,1,4,1,3,4,2,2,2,4,5,2,4,2,5,5,2,2,3,NA,5,4,2,4,4,4,1,4,4,4,4,2,4,3,4,4,4,4,2,5,4,O,5106,5,5,1,2,78.8,,1,2,1,1,7,7,5,5,3,3,5,5,4,4,162.56,49,0,2,1,1,1,3,3,0,5,5,10,0,0,0,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,21,2,NA,China,English,15,5,1,28,41,31,46,54
4,3,5,3,5,5,4,4,4,5,4,3,4,2,4,3,4,5,4,5,5,4,4,3,4,4,3,3,2,4,4,4,5,3,5,5,5,3,3,5,4,3,5,2,5,4,4,4,3,3,5,5,5,2,5,4,3,3,2,4,E,5162,7,6,0,2,82%,,1,2,1,1,6,6,5,4,1,3,1,3,5,4,161.5,63,30,2,1,1,1,1,1,3,3,7,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,19,2,NA,Canada ,English ,14,5,1,51,45,50,33,54
2,5,2,2,3,2,5,1,4,4,3,2,2,4,3,3,5,2,4,4,2,2,1,4,3,3,2,3,5,2,2,3,2,4,4,5,5,2,4,4,2,1,3,3,4,5,3,3,5,3,2,4,2,5,4,2,3,1,2,4,I,5105,5,4,2,2,72,,1,1,1,1,3,3,5,3,5,5,6,6,3,3,163.5,50,30,1,1,1,1,1,1,0,0,3,0,0,0,0,7,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,23,2,NA,China,Mandarin,17,2,1,33,40,24,46,42
3,5,4,3,3,3,5,2,4,3,2,2,3,4,4,3,3,4,3,2,2,4,3,3,4,2,3,4,4,3,3,4,4,3,4,3,4,4,3,3,3,2,3,3,4,2,2,4,3,2,3,3,3,2,3,1,4,3,3,4,E,5078,8,6,1,2,65,,0,2,1,1,3,3,6,4,5,5,6,6,3,2,181,60kg,20 days,1,4,1,1,1,1,0,20,30,3,0,0,0,0,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,19,2,NA,China,"Chinese, English",14,3,1,30,41,41,38,39
5,5,4,1,1,5,5,4,1,5,5,4,5,2,5,4,1,4,1,5,5,4,4,1,5,5,5,2,1,5,2,5,5,5,5,5,5,5,3,5,NA,2,5,1,5,5,5,5,5,5,4,5,5,1,5,5,5,2,4,5,O,5001,7,7,16,1,,72.50%,3 to 4 its depended if there was many exams and the importance they had ,2,1,1,3,3,7,5,5,5,6,6,3,4,1.63,"57,2",112,1,1,4,1,1,1,6,7,3,5,0,0,0,0,4,2,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,19,1,NA,Canada,English,15,5,1,50,51,50,26,56
4,4,4,3,2,3,5,3,4,3,3,3,4,3,3,3,4,4,2,4,3,4,3,1,3,3,4,3,3,2,4,4,4,3,4,3,5,3,3,3,3,4,4,3,4,4,4,3,3,4,4,5,4,2,3,4,4,4,3,3,I,5031,6,5,0,2,86%,,1,2,1,1,3,3,5,5,5,5,6,6,3,3,165,43,10,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,21,2,NA,China,Cantonese and Mandarin,15,4,1,41,50,43,33,38
2,3,4,4,3,3,4,3,4,3,3,4,3,4,3,3,3,3,4,3,4,2,2,3,3,2,2,2,4,2,2,2,4,4,4,2,4,2,3,4,2,2,4,3,3,2,4,4,4,4,4,5,4,4,2,3,2,4,4,4,IS,5074,4,3,1,2,70,,0,1,1,1,3,3,4,4,3,3,3,3,4,4,168,56,0,2,1,1,1,2,2,zero time per week.,zero time per week.,Zero to one time per week.,1-2 days.,1 time.,zero.,zero. ,zero. ,0,0,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,20,2,NA,China,Mandarin,15,3,1,32,37,39,45,38
2,4,3,4,4,3,5,2,2,4,2,2,3,2,2,2,5,3,4,5,2,3,2,3,4,1,4,3,3,3,2,4,3,3,4,2,3,2,4,3,2,4,3,3,5,3,4,3,3,3,2,3,4,4,3,2,4,3,3,3,I,5119,3,4,0,2,70.8,,0,1,1,1,7,6,5,4,2,2,4,4,6,5,158,42,0,2,2,1,1,1,1,0,25,120,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,3,2,20,2,NA,Canada,English,15,4,1,25,45,34,38,43
2,4,4,3,4,2,5,2,3,3,3,3,4,3,3,2,5,5,3,3,2,4,3,1,3,2,4,4,3,1,3,4,4,3,5,3,4,4,3,4,2,3,5,2,2,2,5,4,3,2,3,4,4,4,2,3,5,4,3,2,IS,5087,6,5,1,2,83,,0,2,1,1,3,3,5,5,4,5,6,6,3,1,160,47,0,1,1,1,1,1,1,0,0,7,2,0,0,0,0,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,21,2,NA,China,"Cantonese, Mandarin, English",16,4,1,29,50,47,34,34
1,1,5,5,2,2,1,2,5,4,1,1,2,4,5,2,1,5,5,3,2,5,2,5,4,3,2,2,4,4,2,2,5,5,4,3,1,4,4,1,1,1,2,4,5,1,2,5,5,1,5,1,4,5,5,1,1,1,5,4,O,5088,5,4,0,2,86,,0,2,1,1,3,6,2,5,1,3,1,6,7,5,178,85,0,1,1,1,1,1,1,5,7,0,7,7,2,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,22,7,South Asian,Canada,English,16,5,1,24,19,39,56,42
4,5,2,4,4,3,4,3,2,4,3,3,4,3,3,4,5,4,4,4,3,4,2,4,3,2,3,4,4,4,3,4,3,4,4,3,3,2,3,3,4,3,5,3,5,4,5,3,3,3,2,4,3,2,3,3,3,5,4,3,E,5022,7,6,1,2,88%,,1,2,1,1,6,6,5,4,3,2,3,3,4,3,175,70,20,1,1,1,1,1,1,4,0,0,3,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,22,7,South Asian,Canada,English,17,5,1,38,46,40,40,43
2,5,4,2,4,4,4,4,4,4,4,3,4,2,4,2,5,4,4,3,3,2,5,1,5,2,4,3,3,3,1,5,4,4,3,4,4,4,3,5,4,4,5,2,5,3,4,4,4,3,3,4,5,2,4,4,3,4,3,4,IS,5089,8,6,1,2,3.5,,0,1,1,2,2,NA,3,NA,4,NA,5,NA,3,NA,160,48,50,1,1,NA,NA,NA,NA,15,150,60,0,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,NA,2,NA,NA,NA,20,4,1,36,47,50,34,47
2,3,3,4,3,2,5,3,2,3,3,2,4,3,3,3,4,3,3,3,3,4,2,3,1,4,3,3,3,4,2,4,3,4,3,2,4,3,3,3,3,2,5,2,4,2,3,3,3,3,3,5,3,3,3,3,2,4,3,3,E,5037,4,4,1,2,81,,1,2,1,1,4,3,6,6,5,4,6,5,2,3,165.1,65,7,2,1,2,1,2,1,4,1,1,3,1,0,0,0,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,3,2,25,1,NA,Canada,English,15,5,1,32,41,39,36,36
2,4,3,2,3,2,4,4,3,4,3,3,4,2,4,3,4,3,4,4,1,5,2,3,2,2,4,3,3,3,3,4,3,3,4,2,5,3,3,3,1,4,3,1,5,2,4,3,2,2,1,4,5,3,2,3,5,5,2,3,I,5056,5,4,1,2,75,,0,1,1,1,2,2,1,1,2,3,4,3,1,1,157,50,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,22,2,NA,Hong Kong,English,15,5,1,25,50,41,31,39
5,5,2,1,4,4,5,1,2,5,2,2,5,1,1,4,5,4,2,4,4,3,2,1,3,4,5,2,1,2,2,5,5,2,4,2,5,4,1,4,1,1,5,1,5,4,5,5,2,2,2,5,2,1,2,2,2,5,2,2,O,5116,7,6,0,2,84.4,,1,1,1,1,3,3,5,5,5,3,6,5,3,1,162,56,0,1,1,1,1,1,1,3 times a year,3 times a month,once per day,1,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,20,2,NA,Canada,Mandarin,14,4,1,36,48,42,17,38
5,5,5,3,2,3,5,3,2,4,4,3,5,4,3,3,5,4,3,3,3,4,3,2,3,2,2,3,3,2,3,5,5,4,2,1,4,3,3,4,4,3,4,2,3,4,4,4,3,3,4,5,4,3,3,5,4,4,3,3,IS,5118,7,6,2,2,3.7,,2,2,1,1,3,3,5,5,4,5,4,6,3,3,160,60,16,1,1,1,1,2,2,0,0,0,5,0,3,0,28,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,22,2,NA,china,mandarin,15,4,1,41,49,47,35,35
4,5,3,4,3,2,4,2,3,5,4,3,4,3,4,3,5,4,4,4,3,3,2,4,3,2,5,3,4,4,3,4,4,5,5,3,3,3,4,4,2,4,3,2,4,4,4,4,2,4,4,4,4,4,3,3,4,2,4,3,O,5044,6,4,0,2,70,,1,2,1,1,5,5,5,3,3,3,6,4,5,4,164,72,160,1,3,3,1,1,1,2,5,7,4,0,0,0,0,2,0,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,20,1,NA,Canada,English,15,5,1,37,48,38,43,46
4,4,4,2,5,4,3,2,4,4,3,2,4,3,4,3,4,4,4,5,3,3,2,4,4,5,4,2,3,4,3,3,3,5,4,3,3,4,4,4,4,2,4,2,5,4,4,2,4,5,3,4,5,3,4,4,3,4,2,4,IS,5036,7,5,0,2,72,,4,2,1,1,6,6,6,6,4,4,5,6,4,4,172,71,8,1,1,1,1,1,1,60,120,210,6,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,NA,1,NA,3,1,20,7,South Asian,India,"Hindi,English",15,5,1,43,39,40,40,52
3,3,3,3,2,4,5,3,2,4,4,2,3,4,4,4,3,3,4,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,4,4,NA,4,4,4,3,3,3,I,5099,6,5,3,2,73,,1,2,1,1,5,4,5,4,5,5,6,4,3,3,177.8,68,2,1,2,3,2,1,1,5 times a week ,twice,3 times,8,1,1,0,0,15,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,21,1,NA,Canada,english,14,5,1,44,42,39,36,40
4,2,2,2,2,2,4,1,4,2,4,2,5,2,5,5,3,5,4,2,5,3,3,2,3,3,5,3,3,3,4,3,2,4,3,4,4,5,3,3,4,1,5,1,4,4,4,3,4,1,5,4,4,3,3,4,2,3,2,4,IS,5108,5,5,0,2,85.7,,1,1,1,1,4,4,5,5,3,3,3,3,6,5,161,49,1,2,1,3,1,2,1,1,2,4,3,1,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,18,7,Arab,United States,English,13,5,1,48,37,41,34,35
3,4,4,2,2,3,5,3,4,5,3,2,4,2,1,2,5,4,4,2,2,5,2,3,2,2,5,5,4,2,1,5,4,5,4,2,5,1,2,4,2,1,5,2,5,2,5,4,4,5,2,5,5,2,2,3,2,5,3,3,I,5135,3,4,1,2,3.7,,0,2,1,1,7,7,6,6,5,3,6,5,3,5,168 cm,50,52,2,1,2,1,1,1,2,2,7,2,1,0,0,0,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,19,7,South Asian,Canada,English,14,5,1,27,49,46,37,37
4,2,4,3,2,4,4,2,4,3,4,4,4,4,4,4,4,4,2,4,3,4,4,4,3,3,4,2,2,3,3,4,4,4,4,4,4,4,2,2,4,3,3,3,3,3,3,3,3,3,3,4,4,2,3,4,4,3,4,4,E,5153,7,5,3,2,79,,0,1,1,1,3,3,5,5,4,4,5,5,3,3,178,70,20,1,1,1,1,2,1,Basketball,"easy bicycling, badminton",bowling,sake,no,no,no,no,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,21,2,NA,China,Chinese,15,3,1,43,44,41,37,38
4,5,4,3,3,3,5,3,4,5,3,2,2,4,4,3,5,4,3,4,3,4,3,2,3,4,3,4,3,5,3,5,5,5,3,3,5,4,3,5,4,1,5,2,4,3,5,4,4,3,3,5,5,3,4,5,2,4,3,3,IS,5136,5,5,4,2,73%,,6,2,1,1,5,3,6,6,5,5,6,6,3,3,158,52,20,2,2,3,2,2,1,4,7,7,8,8,7,0,0,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,20,1,NA,Canada,English,14.5,5,1,41,47,47,39,46
4,3,5,3,1,4,4,4,1,4,4,3,3,4,3,5,5,5,3,2,4,5,4,2,4,4,3,5,3,3,4,4,5,4,2,3,4,5,1,3,5,2,5,3,5,5,5,3,3,1,4,5,5,1,2,5,4,5,3,2,E,5161,6,5,1,2,94.4,,0,2,1,1,3,3,5,5,4,5,6,4,3,1,164,55,52,3,1,2,1,1,1,4,3,0,6,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,21,1,NA,Canada,English,17,5,1,51,47,54,31,32
2,4,3,5,2,4,5,2,2,4,3,2,4,4,2,1,5,4,4,4,4,5,1,4,4,1,5,2,4,2,1,4,4,5,4,4,4,3,2,4,1,4,4,4,4,2,5,2,5,4,3,5,4,3,4,3,4,2,4,2,O,5137,7,6,0,2,85,,0,2,1,1,7,7,1,1,4,4,6,5,4,4,160,53,0,1,1,1,1,1,1,1,0,5,2,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,19,2,NA,Canada,English,14,5,1,29,52,35,46,40
4,4,4,4,1,3,4,3,2,5,4,3,NA,3,4,2,3,2,2,4,3,3,4,2,4,4,2,2,3,2,1,3,2,4,5,4,2,3,3,4,3,2,3,NA,4,4,3,3,4,4,4,4,4,2,2,4,3,4,4,4,O,5147,7,4,1,1,,90,5,1,1,1,3,3,5,5,4,4,5,5,3,3,165,52,30,2,1,1,1,1,1,3 hours,14 hours,1 hours,5,no,no,no,no,none,none,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,19,2,NA,China,Mandarin,13,3,1,40,36,34,33,43
2,5,2,4,2,1,5,2,4,2,1,3,4,5,3,1,5,5,5,2,4,5,1,2,2,3,4,1,5,3,2,5,4,5,5,1,5,2,5,1,1,2,4,2,1,5,5,3,2,4,2,5,5,5,4,2,4,2,5,1,I,5143,6,5,4,2,3,,6,2,1,1,5,5,5,5,4,3,5,4,3,5,170,48.9,2,3,1,2,1,3,4,2,3,1,2,2,0,0,0,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,3,2,20,2,NA,Canada,English ,15,5,1,25,53,35,49,30
2,3,4,3,3,4,3,3,2,2,4,2,5,2,4,1,3,4,3,3,5,3,4,3,4,4,3,3,3,3,2,3,4,3,3,4,4,5,3,4,4,2,5,1,5,3,3,4,2,4,5,3,4,3,4,4,3,5,2,4,E,5052,6,5,2,2,88,,0,1,2,1,NA,3,NA,3,NA,4,NA,5,NA,3,173,58,30,1,1,1,1,1,1,2,5,7,0,0,0,0,0,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,22,2,NA,china,mandarin,16,5,1,42,35,50,30,43
3,4,3,4,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,IS,5141,6,5,NA,2,NA,,NA,2,1,1,3,3,6,5,5,5,6,6,4,4,NA,NA,NA,4,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,21,7,south asian,India,Hindi,16,5,1,36,39,36,37,36
4,4,4,1,3,4,5,3,2,4,3,3,5,1,3,3,5,5,1,5,4,3,3,2,4,4,3,4,1,3,3,4,4,2,4,4,4,3,1,3,3,4,5,1,5,4,4,4,1,4,4,5,3,1,4,4,4,4,2,3,IS,5150,7,6,1,2,3.19,,2,1,1,1,4,4,5,5,4,4,5,5,2,2,176,72,150,1,2,3,1,2,1,5,3,1,2,0,0,0,0,2,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,19,1,NA,Canada,English,14,5,1,44,48,47,16,45
4,4,3,2,1,4,5,3,1,5,2,3,2,5,3,2,2,5,3,5,3,4,2,1,2,3,5,3,2,4,3,4,3,5,5,3,4,3,2,5,5,2,3,4,2,4,4,4,5,3,3,4,4,2,4,3,4,1,3,4,O,5127,5,6,0,2,66,,2,2,1,1,2,2,3,5,4,5,4,5,3,3,170,65,0,1,1,1,1,1,1,0,1,2,beer,tipsy,everyday,never ,rarely ,2,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,24,7,middle east ,saudi arabia ,arabic,15,4,1,39,45,36,35,43
2,4,3,4,4,2,5,2,4,4,3,3,3,4,4,2,5,2,4,4,1,4,2,4,4,3,4,2,3,2,2,2,2,5,4,2,5,3,3,4,3,2,4,1,4,5,4,3,4,2,1,4,5,3,4,3,4,4,2,3,I,5155,4,3,0,1,,92,0.5,2,1,1,5,5,5,5,3,3,4,4,3,3,170,63,50,1,1,2,1,1,1,2,3,7,1,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,18,2,NA,America,English,12,5,1,29,46,35,41,43
2,4,4,4,4,3,5,2,4,3,1,5,4,4,4,4,4,3,4,5,2,5,2,3,4,3,4,4,5,4,2,3,4,4,5,3,5,4,5,5,1,4,5,2,4,2,4,3,4,5,2,4,4,5,4,2,4,4,5,2,I,5071,6,5,4,2,82,,0,1,1,1,3,3,5,3,3,2,4,4,3,3,165,65,53,2,2,1,1,2,1,0,0,5,7,0,28,0,0,7,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,21,2,NA,Korea,first language = korean. most fluent = English.,16,5,1,27,51,43,49,49
2,4,4,3,5,2,5,3,4,2,3,3,4,2,2,3,4,3,3,5,2,5,3,3,2,4,4,4,3,5,1,3,3,4,5,2,5,3,3,4,2,5,4,2,4,2,4,4,4,4,3,5,5,3,3,3,4,5,3,3,E,5138,6,6,1,2,85.4,,0.5,2,1,1,7,7,5,5,5,4,6,6,1,4,165,54.88,0,2,1,1,1,1,1,0,6,7,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,19,1,NA,Canada,English,14,5,1,29,51,45,37,44
3,5,2,3,4,3,4,2,4,4,4,3,4,4,2,2,4,2,4,2,2,4,1,2,3,1,3,4,4,5,2,4,4,4,5,4,4,3,4,5,4,2,5,1,5,4,5,4,5,4,1,5,4,4,4,4,4,4,4,3,E,5139,7,5,one ,2,70,,zero ,1,2,1,NA,7,NA,5,NA,5,NA,6,NA,3,170,70,zero,1,2,1,1,1,1,zero,everyday ,yoga thrice a week ,two ,two ,three ,zero ,zero ,one ,zero ,NA,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,18,7,Indian ,United Arab Emirates,English,13,5,1,34,47,39,43,46
5,5,4,1,4,4,5,2,2,5,4,4,4,1,4,4,2,2,1,5,5,5,2,1,5,5,5,4,2,4,2,4,2,1,4,5,5,4,2,4,5,2,4,2,5,4,5,5,2,2,1,5,2,1,5,5,4,4,1,4,O,5133,8,6,03-Feb,2,75%,,06-May,1,1,1,3,3,5,5,5,5,5,6,1,1,175,160,40-60 days,2,1,3,1,2,1,3,1,2,5,1,3,0,0,3,2,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,19,1,NA,Canada,English,13,4,1,49,51,39,17,51
4,3,2,2,5,4,5,1,4,3,2,3,5,4,4,2,4,2,4,5,3,4,2,2,4,4,3,5,2,4,3,4,1,3,5,5,4,3,2,5,3,3,5,1,4,4,4,2,1,2,4,5,4,2,5,2,3,4,2,3,I,5051,5,5,2,2,71,,0,2,1,1,6,6,3,3,4,4,5,4,3,4,163,58,15,2,1,1,1,1,1,5,7,7,1,0,0,0,0,1,0,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,20,7,Mixed,Mauritius ,French,15,5,1,40,45,36,29,49
4,3,5,2,3,3,5,4,3,3,3,3,5,2,2,3,4,5,4,4,4,5,4,1,3,2,4,4,2,2,3,1,4,5,4,3,5,3,4,4,3,2,5,2,5,3,4,4,3,3,3,4,5,4,3,3,4,4,2,2,IS,5158,7,7,5,2,87,,7,1,1,1,3,3,6,6,5,5,6,6,2,2,163,54,10,1,1,1,1,1,1,0,7,7,10,6,3,0,3,5,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,20,2,NA,India,English ,15,5,1,37,44,52,34,38
2,4,5,2,4,2,4,4,2,4,4,4,5,2,4,1,5,5,4,2,4,5,4,2,5,2,5,5,2,4,1,1,5,4,4,4,5,5,3,4,3,5,5,1,4,2,5,5,3,2,4,5,5,2,2,4,5,5,4,4,I,5170,5,4,1,2,95.5,,0,2,1,1,5,5,4,4,4,4,5,5,2,3,163,53,144,1,1,1,1,2,2,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,22,2,NA,Canada,English,17,5,1,33,53,58,31,43
4,5,5,2,2,3,4,4,2,3,2,4,4,4,4,3,5,5,4,5,3,2,3,2,2,2,4,3,2,2,2,2,4,4,4,2,4,4,1,4,4,2,4,4,5,2,5,5,2,4,5,4,4,4,2,2,4,2,4,4,O,5164,5,4,1,2,70,,2,1,1,1,3,3,5,4,5,5,6,6,4,2,22.5,40,30,1,1,1,1,1,1,swiming,dancing,walking,beee,no,no,no,no,no,no,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,19,2,NA,china,Chinese,14,4,1,34,45,47,35,41
3,4,3,2,4,3,5,2,3,4,4,3,4,3,3,3,4,3,3,5,3,2,2,2,4,4,3,2,3,5,3,4,3,4,4,4,4,2,3,5,3,3,5,2,5,3,4,3,2,5,2,4,3,3,4,3,3,3,3,3,IS,5168,8,6,1,2,84%,,4,1,1,1,5,6,5,5,NA,4,6,6,4,2,163,50,200,2,2,2,1,2,2,240,0,200,4,4,0,0,0,3,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,NA,2,NA,Singapore,English,15,5,1,38,43,35,33,51
4,4,4,5,5,1,5,2,4,5,4,4,2,2,4,4,5,5,5,4,2,5,1,4,5,4,5,1,2,5,1,5,2,5,5,4,5,1,4,4,4,5,4,4,5,4,5,4,5,4,2,5,2,2,4,4,5,2,4,4,O,5174,7,6,1,2,62,,0,1,1,1,6,5,4,4,4,4,6,6,3,2,160,55,55,1,1,1,1,1,1,0,1,5,1,1,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,19,2,NA,Hong Kong,English,14,5,1,38,58,30,46,54
3,4,2,4,2,2,5,3,3,4,3,4,3,4,2,2,5,2,3,3,2,5,2,3,2,2,4,3,4,3,2,3,2,4,2,3,5,3,2,4,3,3,3,2,3,2,4,4,3,2,3,5,3,2,3,2,3,4,3,3,I,5177,3,5,been with partner for 4 years,2,82,,1,1,1,1,5,4,5,4,4,4,6,4,3,1,73,90,0,2,2,3,2,2,1,02-Jan,02-Jan,02-Jan,03-Feb,twice (including new year celebrations),zero,zero,zero,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,3,1,38,1,NA,canada,english,18,3,1,29,50,34,37,33
2,2,2,4,2,3,3,3,4,3,3,2,2,4,4,3,2,2,5,3,2,4,1,4,4,4,2,1,2,4,2,3,1,5,2,4,3,1,3,5,2,1,3,2,5,3,2,1,4,2,2,2,4,3,5,2,1,3,2,4,I,5178,4,5,2,2,85,,1,2,1,1,7,7,7,5,5,5,6,6,3,3,177.8,77,0,1,1,1,1,3,3,5,0,0,4,4,1,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,19,2,NA,Canada,English,14,5,1,32,27,24,42,43
4,5,4,3,3,3,5,3,2,4,3,3,4,3,3,3,5,4,4,3,3,5,4,2,4,3,5,3,5,2,3,4,4,5,3,4,4,3,3,4,3,4,5,3,4,3,5,4,3,3,4,5,4,3,4,4,4,5,5,2,IS,5183,7,5,2,2,84.3,,1,1,1,1,3,3,6,6,4,4,5,5,3,3,168,55,60,2,1,2,1,2,1,3,6,7,3,1,0,0,0,2,1,5,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,19,2,NA,Hong Kong,English,13,5,1,40,54,47,41,39
